# x0..xd  joint_f  f_party0 .. f_party1
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
0.148184 0.214461 90.000000 90.000000 90.000000
