# x0..xd  joint_f  f_party0 .. f_party1
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
0.297468 0.191490 90.000000 90.000000 90.000000
