# x0..xd  joint_f  f_party0 .. f_party1
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
0.316901 0.200000 90.000000 90.000000 90.000000
