     1.000      1.000      1.000      1.200      2.400   1669.490      8.669      0.058 
     1.000      1.200      1.000      1.000      2.400   1668.411      8.289      0.070 
     1.000      1.400      1.000      1.000      2.400   1668.875      8.153      0.079 
     1.000      2.800      3.000      1.000      2.400   1681.264      6.399      0.227 
     1.000      3.000      1.000      1.000      2.400   1672.590      7.065      0.081 
     1.000      3.000      1.000      1.200      2.400   1674.134      7.454      0.075 
     1.000      3.000      1.000      1.400      2.400   1675.679      7.857      0.070 
     1.000      3.000      1.000      1.600      2.400   1677.223      8.274      0.065 
     1.000      3.000      2.200      1.000      2.400   1678.073      6.914      0.171 
     1.000      3.000      2.400      1.000      2.400   1678.987      6.793      0.186 
     1.000      3.000      2.600      1.000      2.400   1679.900      6.644      0.201 
     1.000      3.000      2.800      1.000      2.400   1680.814      6.467      0.215 
     1.000      3.000      3.000      1.000      2.400   1681.728      6.263      0.230 
     1.200      3.000      1.000      1.000      2.400   1673.062      7.214      0.081 
     1.200      3.000      1.000      1.200      2.400   1674.606      7.588      0.074 
     1.200      3.000      1.000      1.400      2.400   1676.150      7.976      0.069 
     1.200      3.000      1.000      1.600      2.400   1677.694      8.378      0.064 
     1.000      1.000      1.000      1.000      2.600   1668.837      8.442      0.058 
     1.000      1.000      1.000      1.200      2.600   1670.382      8.686      0.056 
     1.000      1.200      1.000      1.000      2.600   1669.302      8.306      0.069 
     1.000      1.400      1.000      1.000      2.600   1669.766      8.170      0.078 
     1.000      2.800      2.800      1.000      2.600   1681.241      6.620      0.209 
     1.000      2.800      3.000      1.000      2.600   1682.155      6.417      0.222 
     1.000      3.000      1.000      1.000      2.600   1673.481      7.083      0.080 
     1.000      3.000      1.000      1.200      2.600   1675.026      7.471      0.073 
     1.000      3.000      1.000      1.400      2.600   1676.570      7.874      0.068 
     1.000      3.000      1.000      1.600      2.600   1678.114      8.291      0.063 
     1.000      3.000      2.200      1.000      2.600   1678.964      6.931      0.167 
     1.000      3.000      2.400      1.000      2.600   1679.878      6.810      0.182 
     1.000      3.000      2.600      1.000      2.600   1680.792      6.661      0.196 
     1.000      3.000      2.800      1.000      2.600   1681.705      6.484      0.211 
     1.000      3.000      3.000      1.000      2.600   1682.619      6.281      0.226 
     1.200      3.000      1.000      1.000      2.600   1673.953      7.235      0.079 
     1.200      3.000      1.000      1.200      2.600   1675.497      7.609      0.073 
     1.200      3.000      1.000      1.400      2.600   1677.041      7.997      0.067 
     1.200      3.000      1.000      1.600      2.600   1678.586      8.399      0.063 
     3.000      3.000      1.000      2.000      2.600   1685.917      9.552      0.049 
     1.000      1.000      1.000      1.000      2.800   1669.729      8.460      0.056 
     1.000      1.000      1.000      1.200      2.800   1671.273      8.703      0.055 
     1.000      1.200      1.000      1.000      2.800   1670.193      8.324      0.067 
     1.000      1.400      1.000      1.000      2.800   1670.657      8.188      0.076 
     1.000      2.800      2.800      1.000      2.800   1682.132      6.638      0.204 
     1.000      2.800      3.000      1.000      2.800   1683.046      6.434      0.218 
     1.000      3.000      1.000      1.000      2.800   1674.373      7.100      0.078 
     1.000      3.000      1.000      1.200      2.800   1675.917      7.488      0.072 
     1.000      3.000      1.000      1.400      2.800   1677.461      7.891      0.066 
     1.000      3.000      1.000      1.600      2.800   1679.005      8.308      0.062 
     1.000      3.000      2.400      1.000      2.800   1680.769      6.827      0.178 
     1.000      3.000      2.600      1.000      2.800   1681.683      6.678      0.192 
     1.000      3.000      2.800      1.000      2.800   1682.597      6.502      0.207 
     1.000      3.000      3.000      1.000      2.800   1683.510      6.298      0.221 
     1.200      3.000      1.000      1.000      2.800   1674.844      7.255      0.077 
     1.200      3.000      1.000      1.200      2.800   1676.388      7.629      0.071 
     1.200      3.000      1.000      1.400      2.800   1677.933      8.017      0.066 
     1.200      3.000      1.000      1.600      2.800   1679.477      8.419      0.061 
     2.800      3.000      1.000      2.000      2.800   1686.337      9.602      0.048 
     3.000      3.000      1.000      1.800      2.800   1685.264      9.306      0.050 
     3.000      3.000      1.000      2.000      2.800   1686.809      9.604      0.048 
     3.000      3.000      1.000      2.200      2.800   1688.353      9.915      0.045 
     1.000      1.000      1.000      1.000      3.000   1670.620      8.477      0.055 
     1.000      1.000      1.000      1.200      3.000   1672.164      8.720      0.053 
     1.000      1.000      1.000      1.400      3.000   1673.708      8.978      0.052 
     1.000      1.000      3.000      2.800      3.000   1693.656     10.375      0.041 
     1.000      1.000      3.000      3.000      3.000   1695.200     10.745      0.039 
     1.000      1.200      1.000      1.000      3.000   1671.084      8.341      0.066 
     1.000      1.400      1.000      1.000      3.000   1671.549      8.205      0.075 
     1.000      2.800      2.800      1.000      3.000   1683.023      6.655      0.200 
     1.000      2.800      3.000      1.000      3.000   1683.937      6.451      0.213 
     1.000      3.000      1.000      1.000      3.000   1675.264      7.117      0.077 
     1.000      3.000      1.000      1.200      3.000   1676.808      7.506      0.070 
     1.000      3.000      1.000      1.400      3.000   1678.352      7.908      0.065 
     1.000      3.000      1.000      1.600      3.000   1679.897      8.325      0.060 
     1.000      3.000      2.400      1.000      3.000   1681.660      6.844      0.174 
     1.000      3.000      2.600      1.000      3.000   1682.574      6.695      0.188 
     1.000      3.000      2.800      1.000      3.000   1683.488      6.519      0.202 
     1.000      3.000      3.000      1.000      3.000   1684.401      6.315      0.216 
     1.200      3.000      1.000      1.000      3.000   1675.735      7.276      0.076 
     1.200      3.000      1.000      1.200      3.000   1677.279      7.650      0.069 
     1.200      3.000      1.000      1.400      3.000   1678.824      8.038      0.064 
     1.200      3.000      1.000      1.600      3.000   1680.368      8.440      0.059 
     1.400      3.000      1.000      1.000      3.000   1676.207      7.426      0.075 
     1.400      3.000      1.000      1.200      3.000   1677.751      7.785      0.069 
     1.400      3.000      1.000      1.400      3.000   1679.295      8.159      0.063 
     1.400      3.000      1.000      2.000      3.000   1683.928      9.363      0.052 
     1.600      3.000      1.000      1.400      3.000   1679.767      8.271      0.062 
     1.600      3.000      1.000      2.000      3.000   1684.399      9.431      0.051 
     1.800      3.000      1.000      2.000      3.000   1684.871      9.489      0.050 
     2.000      3.000      1.000      2.000      3.000   1685.342      9.539      0.050 
     2.200      3.000      1.000      1.800      3.000   1684.270      9.224      0.052 
     2.200      3.000      1.000      2.000      3.000   1685.814      9.580      0.049 
     2.400      3.000      1.000      1.800      3.000   1684.741      9.270      0.051 
     2.400      3.000      1.000      2.000      3.000   1686.285      9.612      0.048 
     2.600      3.000      1.000      1.800      3.000   1685.213      9.308      0.050 
     2.600      3.000      1.000      2.000      3.000   1686.757      9.635      0.047 
     2.600      3.000      1.000      2.200      3.000   1688.301      9.976      0.045 
     2.800      3.000      1.000      1.800      3.000   1685.684      9.338      0.050 
     2.800      3.000      1.000      2.000      3.000   1687.228      9.650      0.047 
     2.800      3.000      1.000      2.200      3.000   1688.773      9.976      0.045 
     2.800      3.000      1.000      2.400      3.000   1690.317     10.316      0.044 
     3.000      3.000      1.000      1.800      3.000   1686.155      9.358      0.049 
     3.000      3.000      1.000      2.000      3.000   1687.700      9.655      0.046 
     3.000      3.000      1.000      2.200      3.000   1689.244      9.967      0.044 
     3.000      3.000      1.000      2.400      3.000   1690.788     10.292      0.043 
     3.000      3.000      1.000      2.600      3.000   1692.333     10.632      0.043 
