1.088000 2.090000 27.200000 66.096000 163.801740 
1.088000 2.090000 28.000000 67.099200 163.314115 
1.088000 2.090000 28.800000 68.102400 162.826490 
1.088000 2.090000 29.600000 69.105600 162.338865 
1.088000 2.090000 30.400000 70.108800 161.851240 
1.088000 2.488000 13.600000 52.289280 170.349607 
1.088000 2.488000 14.400000 53.483520 169.800750 
1.088000 2.488000 15.200000 54.677760 169.251894 
1.088000 2.488000 16.000000 55.872000 168.703037 
1.088000 2.488000 16.800000 57.066240 168.154180 
1.088000 2.488000 17.600000 58.260480 167.605324 
1.088000 2.488000 18.400000 59.454720 167.056467 
1.088000 2.488000 19.200000 60.648960 166.507611 
1.088000 2.488000 20.000000 61.843200 165.958754 
1.088000 2.488000 20.800000 63.037440 165.409897 
1.088000 2.488000 23.200000 66.620160 163.763328 
1.088000 2.488000 24.000000 67.814400 163.214471 
1.088000 2.488000 24.800000 69.008640 162.665614 
1.088000 2.886000 13.600000 55.536960 169.088252 
1.088000 2.886000 14.400000 56.922240 168.495052 
1.384000 1.692000 28.800000 69.927360 161.918609 
1.384000 1.692000 29.600000 70.739520 161.284222 
1.384000 1.692000 30.400000 71.551680 160.649835 
1.384000 1.692000 31.200000 72.363840 160.015448 
1.384000 1.692000 32.000000 73.176000 159.381062 
1.384000 1.692000 32.800000 73.988160 158.746675 
1.384000 1.692000 33.600000 74.800320 158.112288 
1.384000 1.692000 34.400000 75.612480 157.477901 
1.384000 1.692000 35.200000 76.424640 156.843515 
1.384000 1.692000 36.000000 77.236800 156.209128 
1.384000 1.692000 36.800000 78.048960 155.574741 
1.384000 1.692000 37.600000 78.861120 154.940354 
1.384000 1.692000 38.400000 79.673280 154.305967 
1.384000 1.692000 39.200000 80.485440 153.671581 
1.384000 1.692000 40.000000 81.297600 153.037194 
1.384000 2.090000 22.400000 68.779200 162.805124 
1.384000 2.090000 23.200000 69.782400 162.080699 
1.384000 2.090000 24.800000 71.788800 160.631849 
1.384000 2.090000 25.600000 72.792000 159.907424 
1.384000 2.090000 26.400000 73.795200 159.182999 
1.384000 2.090000 27.200000 74.798400 158.458574 
1.384000 2.090000 30.400000 78.811200 155.560875 
1.384000 2.090000 33.600000 82.824000 152.663175 
1.384000 2.090000 34.400000 83.827200 151.938750 
1.384000 2.090000 35.200000 84.830400 151.214325 
1.384000 2.090000 36.000000 85.833600 150.489901 
1.680000 1.692000 33.600000 83.502720 152.312794 
1.680000 1.692000 34.400000 84.314880 151.441608 
1.680000 1.692000 35.200000 85.127040 150.570421 
1.680000 1.692000 36.000000 85.939200 149.699234 
1.680000 1.692000 36.800000 86.751360 148.828047 
1.680000 1.692000 37.600000 87.563520 147.956861 
1.680000 1.692000 38.400000 88.375680 147.085674 
1.680000 1.692000 39.200000 89.187840 146.214487 
1.680000 1.692000 40.000000 90.000000 145.343300 
1.680000 2.090000 34.400000 92.529600 145.112911 
1.680000 2.090000 35.200000 93.532800 144.151686 
1.680000 2.090000 36.000000 94.536000 143.190461 
1.680000 2.090000 36.800000 95.539200 142.229236 
1.680000 2.090000 37.600000 96.542400 141.268011 
1.680000 2.090000 38.400000 97.545600 140.306787 
1.680000 2.090000 39.200000 98.548800 139.345562 
1.680000 2.090000 40.000000 99.552000 138.384337 
1.976000 1.692000 36.800000 95.453760 142.882429 
1.976000 1.692000 37.600000 96.265920 141.774442 
1.976000 1.692000 38.400000 97.078080 140.666455 
1.976000 1.692000 39.200000 97.890240 139.558469 
1.976000 1.692000 40.000000 98.702400 138.450482 
1.976000 2.090000 35.200000 102.235200 137.737573 
1.976000 2.090000 36.000000 103.238400 136.539548 
1.976000 2.090000 36.800000 104.241600 135.341523 
1.976000 2.090000 37.600000 105.244800 134.143498 
1.976000 2.090000 38.400000 106.248000 132.945473 
1.976000 2.090000 39.200000 107.251200 131.747448 
1.976000 2.090000 40.000000 108.254400 130.549424 
2.272000 2.090000 36.000000 111.940800 130.537161 
2.272000 2.090000 36.800000 112.944000 129.102336 
2.272000 2.090000 37.600000 113.947200 127.667511 
2.272000 2.090000 38.400000 114.950400 126.232686 
2.272000 2.090000 39.200000 115.953600 124.797861 
2.272000 2.090000 40.000000 116.956800 123.363036 
2.272000 2.488000 36.800000 121.731840 123.229607 
2.272000 2.488000 37.600000 122.926080 121.733550 
2.568000 2.090000 37.600000 122.649600 121.840050 
2.568000 2.090000 38.400000 123.652800 120.168425 
2.568000 2.090000 39.200000 124.656000 118.496800 
2.568000 2.090000 40.000000 125.659200 116.825175 
2.568000 2.488000 36.800000 130.434240 116.790774 
2.568000 2.488000 37.600000 131.628480 115.057917 
2.568000 2.488000 38.400000 132.822720 113.325061 
2.568000 2.488000 39.200000 134.016960 111.592204 
2.568000 2.488000 40.000000 135.211200 109.859348 
2.864000 2.090000 37.600000 131.352000 116.661115 
2.864000 2.090000 38.400000 132.355200 114.752690 
2.864000 2.090000 39.200000 133.358400 112.844265 
2.864000 2.090000 40.000000 134.361600 110.935840 
2.864000 2.488000 37.600000 140.330880 108.927067 
2.864000 2.488000 38.400000 141.525120 106.957411 
2.864000 2.488000 39.200000 142.719360 104.987754 
2.864000 2.488000 40.000000 143.913600 103.018097 
3.160000 2.488000 38.400000 150.227520 101.134543 
3.160000 2.488000 39.200000 151.421760 98.928087 
3.160000 2.488000 40.000000 152.616000 96.721630 
3.160000 2.886000 38.400000 159.397440 94.724821 
3.160000 2.886000 39.200000 160.782720 92.474021 
3.160000 2.886000 40.000000 162.168000 90.223221 
3.456000 2.488000 38.400000 158.929920 95.856459 
3.456000 2.488000 39.200000 160.124160 93.413202 
3.456000 2.488000 40.000000 161.318400 90.969946 
3.456000 2.886000 38.400000 168.099840 88.607114 
3.456000 2.886000 39.200000 169.485120 86.119514 
3.456000 2.886000 40.000000 170.870400 83.631914 
3.752000 2.488000 39.200000 168.826560 88.443101 
3.752000 2.488000 40.000000 170.020800 85.763044 
3.752000 2.886000 38.400000 176.802240 82.959061 
3.752000 2.886000 39.200000 178.187520 80.234661 
3.752000 2.886000 40.000000 179.572800 77.510261 
3.752000 3.284000 38.400000 185.972160 76.773837 
3.752000 3.284000 39.200000 187.548480 74.015843 
3.752000 3.284000 40.000000 189.124800 71.257848 
4.048000 2.886000 39.200000 186.889920 74.819461 
4.048000 2.886000 40.000000 188.275200 71.858261 
4.048000 3.284000 38.400000 194.674560 70.845491 
4.048000 3.284000 39.200000 196.250880 67.850696 
4.048000 3.284000 40.000000 197.827200 64.855902 
4.344000 2.886000 39.200000 195.592320 69.873914 
4.344000 2.886000 40.000000 196.977600 66.675914 
4.344000 3.284000 39.200000 204.953280 62.098284 
4.344000 3.284000 40.000000 206.529600 58.866690 
4.344000 3.682000 39.200000 214.314240 56.003643 
4.344000 3.682000 40.000000 216.081600 52.745717 
4.640000 2.886000 40.000000 205.680000 61.963221 
4.640000 3.284000 39.200000 213.655680 56.758607 
4.640000 3.284000 40.000000 215.232000 53.290212 
4.640000 3.682000 39.200000 223.016640 49.986920 
4.640000 3.682000 40.000000 224.784000 46.492193 
4.936000 3.284000 39.200000 222.358080 51.831663 
4.936000 3.284000 40.000000 223.934400 48.126469 
4.936000 3.682000 39.200000 231.719040 44.338317 
4.936000 3.682000 40.000000 233.486400 40.606790 
4.936000 4.080000 39.200000 241.080000 38.306908 
4.936000 4.080000 40.000000 243.038400 34.554187 
5.232000 3.284000 40.000000 232.636800 43.375459 
5.232000 3.682000 39.200000 240.421440 39.057835 
5.232000 3.682000 40.000000 242.188800 35.089508 
5.232000 4.080000 39.200000 249.782400 32.409651 
5.232000 4.080000 40.000000 251.740800 28.420130 
5.528000 3.682000 39.200000 249.123840 34.145473 
5.528000 3.682000 40.000000 250.891200 29.940346 
5.528000 4.080000 39.200000 258.484800 26.844604 
5.528000 4.080000 40.000000 260.443200 22.618283 
5.528000 4.478000 39.200000 267.845760 20.841523 
5.528000 4.478000 40.000000 269.995200 16.597775 
5.528000 6.070000 40.000000 308.203200 2.589786 
5.528000 6.468000 39.200000 314.650560 2.060606 
5.824000 3.682000 40.000000 259.593600 25.159305 
5.824000 4.080000 39.200000 267.187200 21.611768 
5.824000 4.080000 40.000000 269.145600 17.148647 
5.824000 4.478000 39.200000 276.548160 15.042496 
5.824000 4.478000 40.000000 278.697600 10.561947 
5.824000 4.876000 39.200000 285.909120 9.545648 
5.824000 5.274000 40.000000 297.801600 3.584376 
5.824000 5.672000 39.200000 304.631040 2.911142 
5.824000 6.070000 38.400000 311.078400 2.326194 
5.824000 6.468000 38.400000 320.248320 1.936920 
5.824000 6.866000 37.600000 326.122560 1.476260 
5.824000 7.264000 37.600000 335.101440 1.176211 
5.824000 7.662000 36.800000 340.402560 0.802924 
5.824000 8.060000 36.800000 349.190400 0.565757 
5.824000 8.856000 36.000000 362.515200 0.065041 
6.120000 3.682000 40.000000 268.296000 20.746383 
6.120000 4.080000 40.000000 277.848000 12.011222 
6.120000 4.478000 39.200000 285.250560 9.546153 
6.120000 4.478000 40.000000 287.400000 4.932559 
6.120000 4.876000 39.200000 294.611520 4.039377 
6.120000 5.274000 38.400000 301.440960 3.281001 
6.120000 6.468000 36.800000 322.741440 1.689549 
6.120000 6.866000 36.800000 331.529280 1.359744 
6.120000 7.264000 36.000000 336.830400 0.955947 
6.120000 7.662000 36.000000 345.427200 0.698512 
6.120000 8.458000 35.200000 358.560960 0.161740 
6.120000 8.856000 35.200000 366.966720 0.000000 
6.416000 4.080000 40.000000 286.550400 7.206007 
6.416000 4.478000 39.200000 293.952960 4.753908 
6.416000 8.060000 34.400000 354.988800 0.267990 
6.712000 7.662000 33.600000 351.798720 0.385278 
